22,5,0.0,197.1,193.4,138.79999999999998,1,1,1.0
23,2,309.9,0.0,393.30000000000007,110.79,1,1,1.0
23,3,96.52,0.0,217.75,62.82,1,1,1.0
23,4,426.78,95.9,213.20000000000005,92.1,1,1,1.0
23,5,13.6,206.5,211.20000000000002,145.5,1,1,1.0
24,2,309.9,0.0,393.30000000000007,110.69,1,1,1.0
24,3,96.52,0.0,217.76,62.82,1,1,1.0
24,4,400.8,93.6,203.49999999999994,86.1,1,1,1.0
24,5,34.74,215.56,223.26,153.94,1,1,1.0
25,2,309.9,0.0,393.30000000000007,110.58,1,1,1.0
25,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
25,4,376.81,88.91,189.69,84.20000000000002,1,1,1.0
25,5,57.48,226.8,242.02,161.2,1,1,1.0
26,2,309.9,0.0,393.30000000000007,110.47,1,1,1.0
26,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
26,4,353.4,83.1,185.39999999999998,82.99000000000001,1,1,1.0
26,5,84.8,238.1,253.7,170.6,1,1,1.0
27,2,309.9,0.0,393.30000000000007,110.36,1,1,1.0
27,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
27,4,330.5,81.6,178.5,79.20000000000002,1,1,1.0
27,5,111.4,247.6,272.0,186.20000000000002,1,1,1.0
28,2,309.9,0.0,393.30000000000007,110.26,1,1,1.0
28,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
28,4,308.66,77.31,173.44,76.88999999999999,1,1,1.0
28,5,139.07,263.8,297.61,196.59999999999997,1,1,1.0
29,2,309.9,0.0,393.30000000000007,110.15,1,1,1.0
29,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
29,4,287.0,73.7,167.10000000000002,75.10000000000001,1,1,1.0
29,5,173.6,275.6,319.9,212.89999999999998,1,1,1.0
29,6,912.92,185.82,47.08000000000004,66.45000000000002,1,1,1.0
30,2,309.9,0.0,393.30000000000007,110.04,1,1,1.0
30,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
30,4,270.29,72.78,161.01,70.41999999999999,1,1,1.0
30,5,208.03,291.31,349.47,229.19,1,1,1.0
30,6,863.3,171.8,96.70000000000005,73.5,1,1,1.0
31,2,309.9,0.0,393.30000000000007,109.94,1,1,1.0
31,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
31,4,250.1,66.5,157.4,72.5,1,1,1.0
31,5,250.67,307.4,378.13,232.60000000000002,1,1,1.0
31,6,815.7,159.8,144.29999999999995,82.39999999999998,1,1,1.0
32,2,309.9,0.0,393.30000000000007,109.83,1,1,1.0
32,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
32,4,232.0,63.77,153.0,70.42999999999998,1,1,1.0
32,5,298.2,328.4,386.50000000000006,211.60000000000002,1,1,1.0
32,6,770.7,139.4,189.29999999999995,114.29999999999998,1,1,1.0
33,2,309.9,0.0,393.30000000000007,109.72,1,1,1.0
33,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
33,4,214.69,59.7,146.61,69.8,1,1,1.0
33,5,347.16,347.2,404.34,192.8,1,1,1.0
33,6,729.8,145.0,230.20000000000005,99.1,1,1,1.0
34,2,309.9,0.0,393.30000000000007,109.61,1,1,1.0
34,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
34,4,198.5,56.38,141.60000000000002,68.12,1,1,1.0
34,5,405.02,371.1,426.58000000000004,168.89999999999998,1,1,1.0
34,6,687.41,122.7,250.09000000000003,110.39999999999999,1,1,1.0
35,2,309.9,0.0,393.30000000000007,109.51,1,1,1.0
35,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
35,4,183.4,54.5,136.6,67.22,1,1,1.0
35,5,473.96,395.2,431.74000000000007,144.8,1,1,1.0
35,6,649.0,114.44,243.20000000000005,106.46000000000001,1,1,1.0
36,2,309.9,0.0,393.30000000000007,109.4,1,1,1.0
36,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
36,4,168.6,53.94,133.70000000000002,63.260000000000005,1,1,1.0
36,5,538.57,420.5,400.63,119.5,1,1,1.0
36,6,611.97,107.23,231.63,103.07000000000001,1,1,1.0
37,2,309.9,0.0,393.30000000000007,107.9,1,1,1.0
37,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
37,4,154.27,50.46,129.03,63.24999999999999,1,1,1.0
37,5,627.8,450.2,332.20000000000005,89.80000000000001,1,1,1.0
37,6,574.95,100.0,227.75,101.16,1,1,1.0
38,2,309.9,0.0,393.30000000000007,106.4,1,1,1.0
38,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
38,4,139.8,49.65,125.89999999999998,60.15,1,1,1.0
38,5,742.09,482.72,217.90999999999997,57.27999999999997,1,1,1.0
38,6,543.1,93.8,216.89999999999998,98.07000000000001,1,1,1.0
39,2,309.71,0.0,393.25000000000006,106.38,1,1,1.0
39,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
39,4,127.8,45.4,122.00000000000001,59.37,1,1,1.0
39,5,846.6,516.3,113.39999999999998,23.700000000000045,1,1,1.0
39,6,510.39,89.32,209.71000000000004,92.68,1,1,1.0
40,2,309.52,0.0,393.19000000000005,106.36,1,1,1.0
40,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
40,4,113.28,43.3,119.41999999999999,58.900000000000006,1,1,1.0
40,6,481.0,80.92,201.29999999999995,92.67999999999999,1,1,1.0
41,2,309.32,0.0,393.15000000000003,106.34,1,1,1.0
41,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
41,4,99.34,42.14,118.25999999999999,57.36,1,1,1.0
41,6,450.97,78.23,195.92999999999995,87.27,1,1,1.0
42,2,309.13,0.0,393.1,106.32,1,1,1.0
42,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
42,4,88.11,41.75,113.99,54.650000000000006,1,1,1.0
42,6,420.43,72.68,188.96999999999997,87.26999999999998,1,1,1.0
43,2,308.94,0.0,393.05,106.3,1,1,1.0
43,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
43,4,77.2,39.68,109.89999999999999,53.12,1,1,1.0
43,6,395.55,70.61,178.05,83.08999999999999,1,1,1.0
44,2,308.75,0.0,392.99,106.29,1,1,1.0
44,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
44,4,64.65,36.54,109.04999999999998,53.12,1,1,1.0
44,6,370.46,68.36,175.33999999999997,77.29,1,1,1.0
45,2,308.55,0.0,392.95,106.27,1,1,1.0
45,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
45,4,53.46,34.54,107.03999999999999,53.12,1,1,1.0
45,6,347.23,64.2,168.97000000000003,76.49999999999999,1,1,1.0
46,2,308.36,0.0,392.9,106.25,1,1,1.0
46,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
46,4,42.81,32.69,105.69,51.31,1,1,1.0
46,6,324.31,59.86,162.19,75.54,1,1,1.0
47,2,308.17,0.0,392.84,106.23,1,1,1.0
47,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
47,4,32.1,30.96,102.20000000000002,51.309999999999995,1,1,1.0
47,6,304.26,56.75,153.54000000000002,73.44999999999999,1,1,1.0
48,2,307.98,0.0,392.78999999999996,106.21,1,1,1.0
48,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
48,4,23.58,27.86,99.32000000000001,52.64,1,1,1.0
48,6,282.83,52.1,150.97000000000003,73.44999999999999,1,1,1.0
49,2,307.78,0.0,392.75,106.19,1,1,1.0
49,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
49,4,12.86,27.5,97.94,49.89,1,1,1.0
49,6,263.47,49.3,146.82999999999998,71.76,1,1,1.0
50,2,307.59,0.0,392.7,106.17,1,1,1.0
50,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
50,4,4.22,26.12,94.48,49.89,1,1,1.0
50,6,246.88,48.3,140.22000000000003,67.60000000000001,1,1,1.0
51,2,307.4,0.0,392.64,106.15,1,1,1.0
51,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
51,4,0.0,25.4,89.4,47.15,1,1,1.0
51,6,227.52,45.54,136.08,67.25999999999999,1,1,1.0
52,2,309.0,0.0,390.79999999999995,106.13,1,1,1.0
52,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
52,4,0.0,21.24,78.3,47.150000000000006,1,1,1.0
52,6,209.9,42.3,130.1,65.4,1,1,1.0
53,2,309.11,0.0,390.86,106.11,1,1,1.0
53,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
53,4,0.0,21.24,69.3,47.150000000000006,1,1,1.0
53,6,194.69,40.22,127.31,66.08,1,1,1.0
54,2,309.22,0.0,390.90999999999997,106.1,1,1,1.0
54,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
54,4,0.0,21.24,59.6,44.760000000000005,1,1,1.0
54,6,178.1,37.8,123.9,64.4,1,1,1.0
55,2,309.33,0.0,390.96999999999997,106.08,1,1,1.0
55,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
55,4,0.0,19.5,50.6,45.8,1,1,1.0
55,6,165.65,36.07,119.45000000000002,62.330000000000005,1,1,1.0
56,2,309.3,0.0,391.24999999999994,106.06,1,1,1.0
56,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
56,4,0.0,19.5,41.3,43.0,1,1,1.0
56,6,148.03,35.73,119.44000000000003,59.87,1,1,1.0
57,2,309.27,0.0,391.53,106.04,1,1,1.0
57,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
57,4,0.0,19.5,33.0,38.9,1,1,1.0
57,6,140.8,36.07,110.79999999999998,57.830000000000005,1,1,1.0
58,2,309.23,0.0,391.77,106.02,1,1,1.0
58,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
58,4,0.0,22.6,25.0,33.4,1,1,1.0
58,6,123.52,34.0,110.8,57.099999999999994,1,1,1.0
59,2,309.2,0.0,391.40000000000003,106.0,1,1,1.0
59,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
59,4,0.0,25.4,15.3,26.1,1,1,1.0
59,6,112.45,34.0,107.35000000000001,54.3,1,1,1.0
60,2,308.8,0.0,391.3,106.0,1,1,1.0
60,3,96.52,0.0,217.78000000000003,62.82,1,1,1.0
60,4,0.0,25.4,7.3,26.1,1,1,1.0
60,6,101.39,34.0,101.80999999999999,53.3,1,1,1.0
